node_id,x_coord,y_coord
1830,-111.9776897,33.4035641
1831,-111.9783095,33.4035973
1832,-111.9783111,33.4034918
1833,-111.9133103,33.3581449
1834,-111.9783549,33.4085979
1835,-111.9143302,33.3356657
1836,-111.9123404,33.3581449
1837,-111.9781651,33.4073219
1838,-111.9154631,33.3353646
1839,-111.9175831,33.3354076
1840,-111.9190766,33.3354721
1841,-111.9357388,33.3353679
1842,-111.9338292,33.4183283
1843,-111.8874284,33.4211659
1844,-111.9050493,33.3352524
1845,-111.8862763,33.4211659
1846,-111.9041137,33.3352452
1847,-111.8830378,33.4211514
1848,-111.9028949,33.3352595
1849,-111.9644044,33.3783379
1850,-111.8884946,33.4060951
1851,-111.9055966,33.4043012
1852,-111.9055966,33.4038068
1853,-111.949482,33.3704962
1854,-111.947964,33.418647
1855,-111.9378276,33.4059706
1856,-111.9457704,33.4194034
1857,-111.9472754,33.4194086
1858,-111.9479689,33.4194095
1859,-111.9037537,33.3387463
1860,-111.9192662,33.4051176
1861,-111.9067921,33.3387176
1862,-111.9521989,33.4184466
1863,-111.9374812,33.3384442
1864,-111.9695433,33.4192108
1865,-111.9271189,33.3382983
1866,-111.9522017,33.4189937
1867,-111.9262435,33.3382831
1868,-111.956495,33.4188285
1869,-111.907943,33.4049284
1870,-111.9585701,33.418835
1871,-111.9608713,33.4188382
1872,-111.9400872,33.4295692
1873,-111.9235484,33.3385053
1874,-111.9100678,33.3386888
1875,-111.9092297,33.3387105
1876,-111.9086374,33.3387463
1877,-111.9081165,33.3387125
1878,-111.9074101,33.3387535
1879,-111.9065346,33.3278314
1880,-111.9219963,33.3608332
1881,-111.9220736,33.3605178
1882,-111.9457793,33.4291351
1883,-111.9217217,33.3597077
1884,-111.916035,33.345709
1885,-111.9214086,33.3381904
1886,-111.9696719,33.4291
1887,-111.9221751,33.3454964
1888,-111.9224343,33.3705989
1889,-111.9224772,33.3699681
1890,-111.9227089,33.3691868
1891,-111.9228291,33.3682119
1892,-111.9228205,33.3674019
1893,-111.9217818,33.3626397
1894,-111.9192274,33.3815185
1895,-111.9631601,33.3418741
1896,-111.9698247,33.3418371
1897,-111.9192168,33.3809152
1898,-111.9194063,33.4128698
1899,-111.9193991,33.4112636
1900,-111.9214665,33.3240993
1901,-111.8996835,33.3716638
1902,-111.8968916,33.3716933
1903,-111.8940677,33.3716861
1904,-111.9215454,33.3273433
1905,-111.921327,33.3279449
1906,-111.9094091,33.3517827
1907,-111.9241778,33.449673
1908,-111.9210626,33.3920876
1909,-111.9031915,33.3716718
1910,-111.9196151,33.4032222
1911,-111.919992,33.3953411
1912,-111.923712,33.4403356
1913,-111.9243146,33.4440265
1914,-111.9752487,33.421904
1915,-111.9242519,33.4403388
1916,-111.9104906,33.3515891
1917,-111.924281,33.4413356
1918,-111.9090124,33.3602101
1919,-111.9051155,33.4161017
1920,-111.9048635,33.3455087
1921,-111.9086882,33.3512737
1922,-111.9783284,33.4000496
1923,-111.9766122,33.4219784
1924,-111.8967939,33.4029336
1925,-111.9094554,33.3437233
1926,-111.9478595,33.4105608
1927,-111.9493385,33.4105679
1928,-111.930452,33.32748
1929,-111.9540746,33.409873
1930,-111.9558131,33.4099707
1931,-111.9330587,33.4458916
1932,-111.9478585,33.410258
1933,-111.90102,33.3762519
1934,-111.8992519,33.3762663
1935,-111.9074179,33.352385
1936,-111.9027795,33.3762519
1937,-111.9590489,33.4374343
1938,-111.9138914,33.4169249
1939,-111.9019298,33.3762591
1940,-111.9128676,33.41707
1941,-111.911792,33.4170678
1942,-111.8961967,33.4158077
1943,-111.9294043,33.4166443
1944,-111.8967111,33.3768881
1945,-111.920587,33.4167118
1946,-111.9187765,33.4166821
1947,-111.9169583,33.371244
1948,-111.9177293,33.4166715
1949,-111.9362249,33.3761881
1950,-111.9055647,33.3278457
1951,-111.9073356,33.4168555
1952,-111.9781001,33.4219649
1953,-111.9352207,33.3766684
1954,-111.9337959,33.376826
1955,-111.9762427,33.4219807
1956,-111.9754363,33.4219414
1957,-111.9773596,33.4218192
1958,-111.934994,33.389196
1959,-111.9777832,33.4218233
1960,-111.9349831,33.3900298
1961,-111.9349718,33.3740665
1962,-111.8829397,33.4257461
1963,-111.9608878,33.3887142
1964,-111.9607677,33.3943039
1965,-111.9607866,33.396494
1966,-111.9272673,33.448998
1967,-111.9607934,33.405561
1968,-111.9576115,33.3743784
1969,-111.9607937,33.4094286
1970,-111.9608082,33.4114862
1971,-111.9346059,33.3443741
1972,-111.9608169,33.4123325
1973,-111.9608421,33.4161359
1974,-111.9608527,33.417275
1975,-111.9608585,33.4176195
1976,-111.960859,33.4180588
1977,-111.9608792,33.4196035
1978,-111.9381037,33.4563636
1979,-111.9609172,33.4219437
1980,-111.9293057,33.4286516
1981,-111.9609772,33.4256186
1982,-111.9243629,33.3491621
1983,-111.9062142,33.4292065
1984,-111.9090284,33.3491383
1985,-111.9631053,33.32592
1986,-111.8987581,33.4292554
1987,-111.9291669,33.4387485
1988,-111.8953298,33.429294
1989,-111.9307461,33.4396828
1990,-111.9090831,33.4291849
1991,-111.893616,33.4292933
1992,-111.9090423,33.4273929
1993,-111.8918458,33.4293063
1994,-111.9631245,33.3297941
1995,-111.8902564,33.4292162
1996,-111.963108,33.3317097
1997,-111.9090272,33.4208582
1998,-111.9631281,33.3345323
1999,-111.9090775,33.4195301
2000,-111.9696805,33.4288063
2001,-111.9091033,33.4181939
2002,-111.9091036,33.4174837
2003,-111.9091114,33.4168439
2004,-111.909117,33.4161544
2005,-111.9631557,33.3454797
2006,-111.9624486,33.3514972
2007,-111.9560409,33.4487133
2008,-111.909123,33.4053528
2009,-111.9091279,33.4029846
2010,-111.9091313,33.4013951
2011,-111.9091371,33.398358
2012,-111.9091335,33.3965983
2013,-111.9091394,33.3929473
2014,-111.9091562,33.3907189
2015,-111.9076465,33.4168535
2016,-111.9091653,33.3896296
2017,-111.907664,33.4174947
2018,-111.9091783,33.3876643
2019,-111.9092228,33.3827083
2020,-111.9092366,33.3818265
2021,-111.9548518,33.409251
2022,-111.909247,33.3806481
2023,-111.9560276,33.4092576
2024,-111.9092667,33.3784234
2025,-111.9095687,33.3765601
2026,-111.9104591,33.3753918
2027,-111.9112854,33.3722524
2028,-111.9357209,33.3327945
2029,-111.9357615,33.3727763
2030,-111.9112695,33.369414
2031,-111.93365,33.3729627
2032,-111.9112623,33.3678281
2033,-111.9112424,33.365586
2034,-111.9327059,33.3733283
2035,-111.9172913,33.3432445
2036,-111.9293327,33.3736938
2037,-111.9138935,33.3429125
2038,-111.9112332,33.3604748
2039,-111.9112418,33.359722
2040,-111.911216,33.3589478
2041,-111.9558371,33.4266241
2042,-111.9112246,33.3573204
2043,-111.955821,33.4255029
2044,-111.9111932,33.3543401
2045,-111.9101933,33.3427851
2046,-111.9079789,33.3433587
2047,-111.9092664,33.3428568
2048,-111.9111911,33.3533778
2049,-111.911198,33.3527914
2050,-111.9112104,33.3517376
2051,-111.9366619,33.4219911
2052,-111.9111946,33.3461541
2053,-111.9028121,33.3448419
2054,-111.903782,33.344849
2055,-111.9023592,33.3448498
2056,-111.9553912,33.3794561
2057,-111.9111923,33.3445997
2058,-111.9111806,33.3427697
2059,-111.9552624,33.3801513
2060,-111.9005755,33.4049532
2061,-111.9321425,33.343865
2062,-111.9111695,33.3381153
2063,-111.9331382,33.3433989
2064,-111.911169,33.3326349
2065,-111.911177,33.331471
2066,-111.9111781,33.3305494
2067,-111.9111609,33.328735
2068,-111.9303487,33.3430978
2069,-111.9275567,33.3430873
2070,-111.9349112,33.4056267
2071,-111.933888,33.4056338
2072,-111.9327636,33.405641
2073,-111.93012,33.4058488
2074,-111.9273687,33.4147059
2075,-111.9197915,33.3734092
2076,-111.9198967,33.3722999
2077,-111.9514266,33.362199
2078,-111.9195165,33.3738247
2079,-111.9195919,33.373868
2080,-111.958649,33.4413358
2081,-111.951873,33.3623639
2082,-111.9349094,33.3984403
2083,-111.9066505,33.3644175
2084,-111.9206891,33.3797044
2085,-111.9207829,33.3796623
2086,-111.9512675,33.3636759
2087,-111.9512721,33.3631452
2088,-111.9056978,33.3643172
2089,-111.9047021,33.3643172
2090,-111.9370673,33.4162376
2091,-111.9036636,33.3643172
2092,-111.9026079,33.3644534
2093,-111.9522008,33.4082888
2094,-111.9521233,33.4083015
2095,-111.9519416,33.3607581
2096,-111.9016895,33.3644462
2097,-111.9177906,33.3606898
2098,-111.9157326,33.3607322
2099,-111.9046936,33.3645036
2100,-111.9514696,33.3583708
2101,-111.951461,33.3575966
2102,-111.9307661,33.3642534
2103,-111.9117974,33.4161499
2104,-111.8987026,33.364396
2105,-111.8975954,33.3644104
2106,-111.9130052,33.3314955
2107,-111.9557801,33.3713747
2108,-111.9106021,33.4034393
2109,-111.912805,33.3523316
2110,-111.9179194,33.3605106
2111,-111.9373124,33.4163246
2112,-111.9401573,33.3759675
2113,-111.9134976,33.3464285
2114,-111.9134976,33.3472459
2115,-111.9104749,33.398359
2116,-111.9103197,33.3967269
2117,-111.9114199,33.3906219
2118,-111.9568913,33.4099421
2119,-111.9106942,33.3875226
2120,-111.9107114,33.3867414
2121,-111.9500188,33.4100731
2122,-111.9108713,33.3847701
2123,-111.8967057,33.3493801
2124,-111.9108706,33.3833912
2125,-111.9451551,33.3964503
2126,-111.9450499,33.3965656
2127,-111.8979766,33.3492098
2128,-111.9783408,33.4112796
2129,-111.9349141,33.3937436
2130,-111.9577527,33.4230749
2131,-111.9577339,33.4219781
2132,-111.8979704,33.3493352
2133,-111.9113213,33.3988535
2134,-111.8978507,33.3493375
2135,-111.8978424,33.3492096
2136,-111.8927636,33.418425
2137,-111.8993448,33.3491905
2138,-111.9139626,33.3581449
2139,-111.9085511,33.3827462
2140,-111.940028,33.4190552
2141,-111.894361,33.3494543
2142,-111.9074863,33.3827468
2143,-111.9064804,33.3827588
2144,-111.9044592,33.3830474
2145,-111.9130119,33.3604754
2146,-111.9130013,33.3610124
2147,-111.9034848,33.3832625
2148,-111.9065597,33.3611004
2149,-111.8977462,33.3473983
2150,-111.9006037,33.3832606
2151,-111.8966855,33.3492277
2152,-111.899555,33.3832614
2153,-111.8984907,33.3832614
2154,-111.8979113,33.3480279
2155,-111.8972869,33.3831006
2156,-111.9717711,33.4234074
2157,-111.8963964,33.3829389
2158,-111.9055535,33.3608975
2159,-111.9400474,33.4204936
2160,-111.9051028,33.3608471
2161,-111.9121017,33.4512678
2162,-111.9033476,33.3608688
2163,-111.9024207,33.3608545
2164,-111.8924774,33.3828834
2165,-111.9011504,33.3605534
2166,-111.9356007,33.3323858
2167,-111.921604,33.3804631
2168,-111.9206974,33.3815494
2169,-111.9493038,33.3718948
2170,-111.9192308,33.3819098
2171,-111.9174093,33.3819204
2172,-111.8815513,33.3858975
2173,-111.9023863,33.3599942
2174,-111.9577408,33.4237902
2175,-111.9033038,33.3600138
2176,-111.9590661,33.423765
2177,-111.9118404,33.3825742
2178,-111.8984907,33.3825662
2179,-111.9110594,33.3825813
2180,-111.9599071,33.4237747
2181,-111.8996424,33.3276378
2182,-111.8996342,33.3280628
2183,-111.8996513,33.3284213
2184,-111.9358506,33.3821657
2185,-111.9351481,33.3821529
2186,-111.8996424,33.329029
2187,-111.9319592,33.3820151
2188,-111.922218,33.3486082
2189,-111.9225184,33.3479701
2190,-111.9231707,33.3474036
2191,-111.9149021,33.3287417
2192,-111.8996939,33.3300115
2193,-111.9381151,33.3823638
2194,-111.9349531,33.4160981
2195,-111.9367872,33.3822069
2196,-111.9242522,33.3450375
2197,-111.9242436,33.3446002
2198,-111.9004922,33.3313095
2199,-111.924235,33.3461059
2200,-111.9472836,33.4232347
2201,-111.9522252,33.4232468
2202,-111.9007156,33.3316126
2203,-111.9248015,33.3435892
2204,-111.925265,33.3429797
2205,-111.9155905,33.4042434
2206,-111.9209496,33.3812806
2207,-111.9206187,33.3810748
2208,-111.9195137,33.3797145
2209,-111.9194309,33.3793608
2210,-111.9239544,33.3531991
2211,-111.9245037,33.3536436
2212,-111.9075732,33.3281111
2213,-111.9065346,33.32819
2214,-111.9357671,33.4021029
2215,-111.934913,33.402115
2216,-111.9472851,33.4254767
2217,-111.8969087,33.3724387
2218,-111.9055733,33.3281972
2219,-111.9204281,33.4128828
2220,-111.9566345,33.4240482
2221,-111.9043288,33.3281685
2222,-111.9209814,33.3847744
2223,-111.9472927,33.4219
2224,-111.9244007,33.3528549
2225,-111.9472788,33.4206432
2226,-111.8985921,33.3910055
2227,-111.9224583,33.3393013
2228,-111.9241128,33.3372071
2229,-111.9032731,33.3279031
2230,-111.9241149,33.3357231
2231,-111.9252039,33.4147131
2232,-111.9241024,33.3346853
2233,-111.9472743,33.4177942
2234,-111.8985156,33.4026675
2235,-111.9232609,33.4128945
2236,-111.9273659,33.4148076
2237,-111.9209439,33.4113482
2238,-111.8989447,33.4024311
2239,-111.9209653,33.4128775
2240,-111.9457253,33.3492611
2241,-111.8987224,33.3793697
2242,-111.8987138,33.3790257
2243,-111.9457243,33.3491211
2244,-111.9479611,33.3871889
2245,-111.917064,33.4129518
2246,-111.9433255,33.4073787
2247,-111.938161,33.4254954
2248,-111.920042,33.3818331
2249,-111.9240048,33.3625394
2250,-111.9262866,33.4202798
2251,-111.9014706,33.3297677
2252,-111.9025489,33.3297818
2253,-111.924391,33.3618942
2254,-111.9478647,33.4124864
2255,-111.9250801,33.3614477
2256,-111.9244942,33.3705774
2257,-111.9243655,33.3700398
2258,-111.9239361,33.3605751
2259,-111.9125945,33.4403891
2260,-111.9241164,33.3598009
2261,-111.9478595,33.4095102
2262,-111.9243052,33.3590123
2263,-111.9243052,33.358152
2264,-111.9222504,33.4044534
2265,-111.936655,33.4174833
2266,-111.9366276,33.4162059
2267,-111.8951707,33.3284553
2268,-111.9215314,33.4035026
2269,-111.9212925,33.4027608
2270,-111.921118,33.4020613
2271,-111.9478402,33.4046315
2272,-111.9211187,33.4010273
2273,-111.9211254,33.3993655
2274,-111.9095988,33.3295741
2275,-111.922023,33.3985674
2276,-111.9220242,33.3969619
2277,-111.9220249,33.3961956
2278,-111.9222025,33.3953997
2279,-111.9226244,33.3946632
2280,-111.9478365,33.4028651
2281,-111.9230233,33.3929577
2282,-111.9478316,33.3964771
2283,-111.9222642,33.3880816
2284,-111.9226221,33.3902738
2285,-111.9075045,33.3305852
2286,-111.9209149,33.3633136
2287,-111.9209131,33.3629442
2288,-111.9300882,33.4453214
2289,-111.9208205,33.3597005
2290,-111.9068093,33.3300187
2291,-111.9186883,33.3797741
2292,-111.9186837,33.3793435
2293,-111.9294139,33.4495312
2294,-111.9414555,33.4238427
2295,-111.9054789,33.3298107
2296,-111.920958,33.3682047
2297,-111.920958,33.367409
2298,-111.9039098,33.329794
2299,-111.9294388,33.4447241
2300,-111.9292666,33.4485225
2301,-111.9290128,33.4042438
2302,-111.9249662,33.3301035
2303,-111.9183418,33.3872718
2304,-111.9283756,33.4492946
2305,-111.9182827,33.4128801
2306,-111.8953166,33.3280824
2307,-111.9245817,33.4147173
2308,-111.9182748,33.4112636
2309,-111.9160265,33.3305848
2310,-111.9196221,33.4494715
2311,-111.918426,33.3961443
2312,-111.9493736,33.3617458
2313,-111.9192194,33.3301402
2314,-111.9496757,33.3617402
2315,-111.919026,33.4444087
2316,-111.9377121,33.3294527
2317,-111.918506,33.3819146
2318,-111.9185035,33.3815335
2319,-111.9185084,33.380925
2320,-111.9189769,33.3904537
2321,-111.9493666,33.3596607
2322,-111.9545642,33.3653272
2323,-111.9127576,33.3543307
2324,-111.9179028,33.3984737
2325,-111.9188322,33.3534869
2326,-111.9057664,33.3724602
2327,-111.9486972,33.3584712
2328,-111.9308828,33.354173
2329,-111.9048481,33.372453
2330,-111.9291962,33.3541658
2331,-111.9031915,33.3724459
2332,-111.9488861,33.3566503
2333,-111.8899972,33.4211636
2334,-111.8974838,33.3726322
2335,-111.8899647,33.4174512
2336,-111.8899585,33.4166315
2337,-111.9097353,33.3543494
2338,-111.8893657,33.4061268
2339,-111.8895417,33.4045833
2340,-111.9104477,33.3540841
2341,-111.8896447,33.4036805
2342,-111.8897649,33.4029281
2343,-111.9041735,33.3543709
2344,-111.8897735,33.4021614
2345,-111.8897906,33.4014019
2346,-111.889878,33.3907832
2347,-111.8897321,33.3893428
2348,-111.8895862,33.3886047
2349,-111.9027487,33.3543064
2350,-111.8897134,33.3960133
2351,-111.8896533,33.3952179
2352,-111.9262878,33.4148172
2353,-111.9277481,33.3543533
2354,-111.9254221,33.353959
2355,-111.9027573,33.3550663
2356,-111.9550923,33.3532146
2357,-111.906345,33.3553244
2358,-111.9306136,33.3489251
2359,-111.9080905,33.3423548
2360,-111.9282095,33.3224571
2361,-111.9041872,33.3676863
2362,-111.9282386,33.3237622
2363,-111.9199366,33.3661689
2364,-111.9180912,33.3661761
2365,-111.9283222,33.3292143
2366,-111.9170184,33.3661689
2367,-111.9283394,33.3310214
2368,-111.9159791,33.366175
2369,-111.9284166,33.33465
2370,-111.9149896,33.3661755
2371,-111.9283051,33.3273587
2372,-111.9284276,33.3383039
2373,-111.8930124,33.416616
2374,-111.9284574,33.344376
2375,-111.9253611,33.3664843
2376,-111.9248118,33.3664915
2377,-111.8821172,33.3925505
2378,-111.9284861,33.3461738
2379,-111.8822208,33.3924998
2380,-111.9783445,33.3964651
2381,-111.9017152,33.3667258
2382,-111.8980331,33.3674784
2383,-111.8830895,33.3919872
2384,-111.9285096,33.3509539
2385,-111.8947372,33.3684892
2386,-111.9235422,33.4101507
2387,-111.9307833,33.3665975
2388,-111.9285096,33.3527391
2389,-111.9285292,33.3538515
2390,-111.9285353,33.3555997
2391,-111.9285525,33.3579655
2392,-111.9285611,33.3600875
2393,-111.9107309,33.3551237
2394,-111.9285796,33.3614067
2395,-111.9286141,33.3655811
2396,-111.9286141,33.3673875
2397,-111.9286398,33.3694305
2398,-111.9025705,33.3881389
2399,-111.9286398,33.3697315
2400,-111.928641,33.3720963
2401,-111.9286633,33.3751775
2402,-111.929222,33.3548899
2403,-111.9286742,33.3758743
2404,-111.9240547,33.4148207
2405,-111.9450113,33.4294273
2406,-111.9283596,33.3798533
2407,-111.9449304,33.4305591
2408,-111.9453641,33.4305477
2409,-111.9267854,33.3822246
2410,-111.9247292,33.4148196
2411,-111.9264336,33.3836435
2412,-111.9264356,33.3877519
2413,-111.9264107,33.3893725
2414,-111.9227359,33.3792919
2415,-111.9752291,33.4077465
2416,-111.9263841,33.390167
2417,-111.9227508,33.3791053
2418,-111.909682,33.3995743
2419,-111.9263317,33.392952
2420,-111.9100597,33.3993973
2421,-111.887499,33.4038668
2422,-111.9394549,33.3838841
2423,-111.926329,33.3949862
2424,-111.9263231,33.3969656
2425,-111.9097018,33.3990008
2426,-111.9263198,33.3977727
2427,-111.9263177,33.3985665
2428,-111.9227328,33.3783004
2429,-111.9226819,33.3790986
2430,-111.9263055,33.4020675
2431,-111.9263029,33.4028001
2432,-111.9226887,33.3783009
2433,-111.8852244,33.3977403
2434,-111.9262983,33.4035219
2435,-111.8939908,33.4197264
2436,-111.9262976,33.4047779
2437,-111.9622816,33.3235901
2438,-111.9591828,33.3228649
2439,-111.9262973,33.4128826
2440,-111.9263074,33.4168484
2441,-111.9262905,33.4191375
2442,-111.9262379,33.4209763
2443,-111.9783418,33.4089718
2444,-111.9236428,33.3485652
2445,-111.9262821,33.4287845
2446,-111.9618742,33.42574
2447,-111.9618692,33.4244846
2448,-111.9291237,33.4469089
2449,-111.9293881,33.4475591
2450,-111.9457982,33.4139106
2451,-111.9295605,33.3492576
2452,-111.94787,33.4139171
2453,-111.952184,33.4138269
2454,-111.9505394,33.4138225
2455,-111.9112017,33.349036
2456,-111.9569815,33.4131645
2457,-111.9112021,33.3491771
2458,-111.9577646,33.4131672
2459,-111.9608223,33.4131755
2460,-111.9668874,33.4135999
2461,-111.9695055,33.4135791
2462,-111.9523224,33.4290974
2463,-111.9727963,33.4135797
2464,-111.9273781,33.3655811
2465,-111.9746082,33.4136002
2466,-111.9264426,33.3655811
2467,-111.9253525,33.3655811
2468,-111.9248118,33.365574
2469,-111.953124,33.4131455
2470,-111.9307747,33.3658018
2471,-111.9560519,33.4138722
2472,-111.9500654,33.429114
2473,-111.911169,33.3346213
2474,-111.9170269,33.3653876
2475,-111.9146423,33.3650847
2476,-111.9133191,33.3656026
2477,-111.9087791,33.3654856
2478,-111.9199194,33.3653804
2479,-111.9607258,33.4228748
2480,-111.9483795,33.4136867
2481,-111.9141945,33.3654019
2482,-111.9066591,33.3658011
2483,-111.9032602,33.3674928
2484,-111.89027,33.3856347
2485,-111.9337287,33.4084455
2486,-111.9017067,33.3659659
2487,-111.8975954,33.3659803
2488,-111.9338966,33.4066011
2489,-111.9342165,33.3767687
2490,-111.9324827,33.3725756
2491,-111.9416982,33.4236367
2492,-111.9275146,33.4245016
2493,-111.9221331,33.4403406
2494,-111.932457,33.3650133
2495,-111.9371564,33.4527306
2496,-111.9361766,33.3356619
2497,-111.9393601,33.3302272
2498,-111.9155964,33.4126931
2499,-111.9675654,33.3822283
2500,-111.938725,33.3305213
2501,-111.9378666,33.3304567
2502,-111.9682979,33.3345791
2503,-111.9693216,33.3344163
2504,-111.9610037,33.3862626
2505,-111.8928457,33.3959758
2506,-111.8926741,33.3950084
2507,-111.9426471,33.3246584
2508,-111.8979947,33.3359911
2509,-111.9427501,33.3260568
2510,-111.9429131,33.3257413
2511,-111.9670142,33.3781456
2512,-111.9275669,33.3328429
2513,-111.9261678,33.3328573
2514,-111.9104399,33.3326434
2515,-111.9545617,33.3727745
2516,-111.9104399,33.3328585
2517,-111.9085173,33.3323206
2518,-111.9519566,33.3721068
2519,-111.9078135,33.3328513
2520,-111.9502767,33.3727383
2521,-111.926358,33.3861649
2522,-111.9032216,33.3329445
2523,-111.9493158,33.372704
2524,-111.9192451,33.3329513
2525,-111.9278714,33.4202692
2526,-111.9009731,33.3330827
2527,-111.9019084,33.3330449
2528,-111.887437,33.4202672
2529,-111.8862783,33.4202692
2530,-111.9610384,33.4484017
2531,-111.9279713,33.3506682
2532,-111.9217029,33.4041409
2533,-111.9607924,33.4062274
2534,-111.9514312,33.4138249
2535,-111.916116,33.4022146
2536,-111.9478402,33.4055701
2537,-111.9504439,33.412142
2538,-111.9508833,33.4098348
2539,-111.9120325,33.4026879
2540,-111.9210088,33.4044406
2541,-111.9111484,33.4026875
2542,-111.9527999,33.3607222
2543,-111.9527914,33.3598763
2544,-111.8936954,33.4012927
2545,-111.9493933,33.4131322
2546,-111.9498821,33.4127195
2547,-111.9375101,33.4006396
2548,-111.9306093,33.4010337
2549,-111.9274078,33.4010696
2550,-111.8997344,33.4008762
2551,-111.8944543,33.4184083
2552,-111.9397375,33.4128425
2553,-111.9365803,33.4129111
2554,-111.9379608,33.4128944
2555,-111.9627911,33.400126
2556,-111.9627005,33.4001273
2557,-111.9607677,33.4013931
2558,-111.9628022,33.4013949
2559,-111.9629002,33.4014229
2560,-111.9626097,33.4016498
2561,-111.9777479,33.383162
2562,-111.9776363,33.3831154
2563,-111.9549435,33.4254975
2564,-111.9614641,33.3490378
2565,-111.8999974,33.3918942
2566,-111.9602357,33.349191
2567,-111.9644514,33.3490183
2568,-111.9632742,33.3491089
2569,-111.8874597,33.4184478
2570,-111.9630487,33.3493934
2571,-111.905399,33.3592845
2572,-111.9630564,33.3482265
2573,-111.8830737,33.4184631
2574,-111.963453,33.3491716
2575,-111.9619016,33.3491851
2576,-111.9033031,33.3591746
2577,-111.9716489,33.3919162
2578,-111.9247466,33.3815366
2579,-111.9698743,33.3918603
2580,-111.9632117,33.3502092
2581,-111.9631628,33.3583979
2582,-111.9631358,33.3490292
2583,-111.9632268,33.348926
2584,-111.893152,33.3828887
2585,-111.9631364,33.3491744
2586,-111.9044462,33.384861
2587,-111.9023778,33.3591483
2588,-111.931144,33.3847719
2589,-111.9302102,33.3847579
2590,-111.908755,33.3589977
2591,-111.9236593,33.3846603
2592,-111.9232126,33.3847431
2593,-111.9077164,33.35922
2594,-111.9314335,33.3586538
2595,-111.904388,33.3535536
2596,-111.9019127,33.358856
2597,-111.9004981,33.3588185
2598,-111.9221793,33.4440173
2599,-111.9583804,33.409417
2600,-111.9301295,33.326352
2601,-111.9288849,33.3262659
2602,-111.9629368,33.4016669
2603,-111.9587877,33.3888344
2604,-111.9630796,33.4015827
2605,-111.9588135,33.3879529
2606,-111.9629806,33.4015704
2607,-111.9630884,33.4016943
2608,-111.9507486,33.36169
2609,-111.909658,33.3522416
2610,-111.9091345,33.3524208
2611,-111.9097525,33.3540052
2612,-111.9655334,33.3938976
2613,-111.9334128,33.3441518
2614,-111.9346059,33.3439295
2615,-111.9080959,33.3530087
2616,-111.9656278,33.3935967
2617,-111.935682,33.3439108
2618,-111.9381205,33.4205221
2619,-111.9371121,33.3440514
2620,-111.9291814,33.3443884
2621,-111.9303487,33.3443884
2622,-111.9198147,33.342843
2623,-111.9158665,33.3444921
2624,-111.9703973,33.3781268
2625,-111.9783311,33.4140689
2626,-111.8848397,33.3870352
2627,-111.9028002,33.3519978
2628,-111.9391606,33.4145063
2629,-111.9397601,33.4074084
2630,-111.9397789,33.4086629
2631,-111.9398827,33.4125946
2632,-111.9398081,33.4067486
2633,-111.9503069,33.3491623
2634,-111.950303,33.3511641
2635,-111.939166,33.4147167
2636,-111.8854062,33.3935852
2637,-111.9396666,33.3978046
2638,-111.9410065,33.3980985
2639,-111.9426495,33.3984961
2640,-111.9619712,33.4001275
2641,-111.9141221,33.3812758
2642,-111.9144959,33.3519659
2643,-111.9124548,33.4135536
2644,-111.9124548,33.4125936
2645,-111.9609373,33.4385328
2646,-111.9124548,33.4116335
2647,-111.9169611,33.354082
2648,-111.9170726,33.355143
2649,-111.9399667,33.4167979
2650,-111.9159281,33.3625322
2651,-111.9373495,33.4146606
2652,-111.9366091,33.4146162
2653,-111.9162143,33.351881
2654,-111.9165062,33.3525979
2655,-111.9300321,33.4382091
2656,-111.9136442,33.3848108
2657,-111.9259543,33.3522025
2658,-111.9136528,33.3833774
2659,-111.9167293,33.3517017
2660,-111.916489,33.35125
2661,-111.927525,33.3520376
2662,-111.9277717,33.4383598
2663,-111.9132489,33.4065043
2664,-111.913248,33.4057079
2665,-111.9267954,33.3522312
2666,-111.9132494,33.4049536
2667,-111.9136211,33.4034448
2668,-111.9136244,33.4026892
2669,-111.9136211,33.3904895
2670,-111.9136468,33.3889344
2671,-111.9135082,33.3873124
2672,-111.9135316,33.3865617
2673,-111.9290899,33.4387518
2674,-111.9289154,33.4383863
2675,-111.9205086,33.3387904
2676,-111.9289083,33.4381714
2677,-111.9232394,33.3455036
2678,-111.9547744,33.4406514
2679,-111.9233107,33.3537296
2680,-111.9203154,33.4128768
2681,-111.955283,33.4395845
2682,-111.9552293,33.4395733
2683,-111.9546619,33.4406026
2684,-111.9129178,33.4026896
2685,-111.9129204,33.4009648
2686,-111.954644,33.4408361
2687,-111.9132816,33.3983849
2688,-111.9545285,33.4407814
2689,-111.9131535,33.3967249
2690,-111.9242436,33.3453745
2691,-111.955747,33.4395375
2692,-111.9609193,33.3856018
2693,-111.9608343,33.3862148
2694,-111.9608301,33.3867259
2695,-111.9610114,33.3867713
2696,-111.9216393,33.445173
2697,-111.9350698,33.3859998
2698,-111.9179448,33.4451757
2699,-111.951249,33.4390944
2700,-111.9349809,33.4243346
2701,-111.9174607,33.4451301
2702,-111.916753,33.4451308
2703,-111.9487811,33.439171
2704,-111.9572983,33.373996
2705,-111.9489483,33.4392389
2706,-111.9488377,33.4394399
2707,-111.9118344,33.3987125
2708,-111.9258615,33.3473606
2709,-111.9258602,33.3469763
2710,-111.9155328,33.351967
2711,-111.9114014,33.3982539
2712,-111.9483242,33.4400071
2713,-111.9508158,33.4400593
